	x	y	theta	v	a	sigma	omega	t
125	9.86021165345406	0.7763214715055141	-1.9285895245628946	-0.5866400483347021	-0.03659954237757916	-0.06449707576251892	0.023704817835142132	12.302465181993172
126	9.934723481370073	0.8398531700715282	-1.9265903646574332	-0.5920471894163793	-0.038084375918515954	-0.060994974751859284	0.02369462670606204	12.45020312433952
127	10.009585032343097	0.9041204460145622	-1.924682609475949	-0.5976736967501216	-0.0404489276171074	-0.057494379357640034	0.023377774668437278	12.597941066685868
128	10.084833649101645	0.9691423498947305	-1.9228675041974121	-0.6036495380863858	-0.04373892099904211	-0.05404059503148765	0.022732124026668316	12.745679009032216
129	10.160523228926131	1.034952042509208	-1.9211445982382653	-0.6101114362752307	-0.04801989841494582	-0.050682197802624764	0.021727159534453377	12.893416951378564
130	10.236724562791935	1.101597754158731	-1.919511657905276	-0.6172057972587338	-0.053378827018295855	-0.04747227195997287	0.020322286308982355	13.041154893724912
131	10.3135260286015	1.1691440661626276	-1.9179645159972383	-0.6250918753272795	-0.059926191692458976	-0.04446989919690966	0.018464819211482516	13.18889283607126
132	10.391034645772226	1.237673550601106	-1.9164968399640563	-0.6339452475805821	-0.06779863217954492	-0.041741944800807486	0.016087575481629864	13.336630778417607
133	10.469377396196533	1.3072888149202373	-1.9150997942796217	-0.6439616779927041	-0.06702503045037163	-0.03936519950181048	0.013614638024681132	13.484368720763955
134	10.548703447524948	1.3781150108659919	-1.9137615642621926	-0.6538638180771639	-0.05755836247272024	-0.03735380089425536	0.011499920084583785	13.632106663110303
135	10.62900190891334	1.4501379180249543	-1.912472252143915	-0.6623673721137174	-0.04935674481566818	-0.035654826363813584	0.009694704518943435	13.77984460545665
136	10.710103177865708	1.5232022095934619	-1.9112256287648743	-0.6696592360337017	-0.042239818697620474	-0.03422255066653133	0.008157998726964077	13.927582547802999
137	10.791861478645757	1.597172919439509	-1.9100159508108068	-0.6758996599331718	-0.03605110159367157	-0.033017304720947875	0.00685546830979745	14.075320490149346
138	10.87415087827092	1.6719326311623546	-1.9088380312167241	-0.6812257755019394	-0.030654544682720764	-0.032004491939040126	0.005758544970625339	14.223058432495694
139	10.956862360447444	1.7473790130962616	-1.9076872724836518	-0.685754614856927	-0.025931541263136324	-0.031153736354173272	0.0048436835535485495	14.370796374842042
140	11.039901238652558	1.823422653868578	-1.9065596768814776	-0.68958568740501	-0.021778320373112992	-0.03043814051259729	0.004091747280840679	14.51853431718839
141	11.12318494127936	1.8999851578603997	-1.9054518434362677	-0.6928031716446906	-0.018103668145729935	-0.029833634188726612	0.003487503810902755	14.666272259534738
142	11.206641108054097	1.9769974641216297	-1.9043609586869832	-0.6954777703254591	-0.014826926742656236	-0.029318397551780638	0.003019217786351013	14.814010201881086
143	11.290205946505099	2.054398356009087	-1.903284786125968	-0.6976682699737364	-0.011876226850698973	-0.02887234452853134	0.0026783281508601904	14.961748144227434
144	11.373822805129363	2.132133132080457	-1.9022216577777236	-0.6994228392914943	-0.009186914929397157	-0.028476653838596502	0.0024592007589988012	15.109486086573781
145	11.457440926336348	2.210152411612789	-1.9011704703517587	-0.7007800951996717	-0.006700140751898118	-0.028113336578646845	0.0023589487496376085	15.25722402892013
146	11.541014347479033	2.2884110505433397	-1.9001306877035502	-0.7017699602077854	-0.004361574349329556	-0.027764830344276147	0.0023773148563021452	15.404961971266477
147	11.624500922499156	2.366867145672505	-1.8991023508613936	-0.7024143302275433	-0.0021202243771793897	-0.02741361073909778	0.0025166113366300027	15.552699913612825
148	11.707861440068699	2.4454811066414237	-1.8980860965581943	-0.7027275678143379	7.266779159659727e-05	-0.027041811758539553	0.002781714560896671	15.700437855959173
149	11.791058816721721	2.524214776517659	-1.8970831849944398	-0.7027168320243303	0.0022646822163722457	-0.026630846973118658	0.0031801125449077766	15.84817579830552
150	11.874057345428383	2.6030305828064364	-1.8960955374113249	-0.702382252533613	0.004503245548899361	-0.026161023689304907	0.003722004880523799	15.995913740651869
151	11.956821981428085	2.6818907013660045	-1.8951257839378481	-0.7017169523023361	0.006836649263899707	-0.02561114234685387	0.004420455640575099	16.143651682998218
